K,real_order,real_shared_c,real_c_convergence,real_cross_corr,null1_shared_c,null1_c_convergence,null1_cross_corr,null2_order,null3_order,null3_shared_c,null3_c_convergence,null3_cross_corr
0.9234718311827813,0.9040645358802851,0.8105030615603264,0.728978314614537,0.9773122374799081,0.6425956009566679,0.0,0.04144114773758703,0.4033040989803016,0.6887241282359817,0.33103058254868045,0.1892126874791039,0.42788452628262286
0.2477899152034454,0.3977727226235125,0.2667874838149123,0.6299020153170748,0.4839493643865943,0.32010380437014113,0.5045699228758627,0.03654619111433403,0.4154218195785964,0.26023393494468317,0.24177155103309408,0.13964149062207531,0.8903716895694522
0.6277842326670873,0.7851592667699042,0.6378906169167001,0.8667232515023564,0.9739939828656864,0.6049854585908255,0.786536738445967,0.032265254146117625,0.4106238120262214,0.32382592054621484,0.19088478307517148,0.0,0.5396769973395188
0.1139356766809172,0.34239004094104536,0.1360464758640618,0.0,0.46982107486902513,0.2111152291969473,0.0,0.036373242723482295,0.43314006681261014,0.4710857021192789,0.17692953757050572,0.0,0.33984739656861407
0.9227881790466604,0.845617751138802,0.6035176362016245,0.6744854474863928,0.7983222778206553,0.3418933540523475,0.0,0.03230999372150933,0.3773726385516992,0.3316887313499213,0.27334535877975485,0.0,0.4770807947162261
0.076214979480137,0.6832346974194672,0.4462872794107929,0.5116336153915738,0.7170659268310569,0.24427195294930568,0.0,0.023763403866535603,0.46158879699172783,0.6571155227100495,0.20165749842957775,0.0,0.4675427921484684
0.6607770328602627,0.4335100137758839,0.43435639079996546,0.652801081691595,0.9240031742626739,0.5871384163879994,0.41185007436407706,0.05146128964240872,0.4218733058779485,0.4920354716820615,0.21679165906984837,0.0,0.7024869129318567
0.04643936979334973,0.3087574743664456,0.2669820009860456,0.2216770411126836,0.3153297332106568,0.2949539318259169,0.0,0.05398572014622628,0.41041031848526033,0.4840686269102818,0.1972053566945879,0.0,0.4032456960346284
0.5205638325551843,0.5799552970660617,0.4202732275980052,0.33756271554915074,0.7296780466775573,0.5229670790207592,0.6705906618361779,0.028035504420187853,0.3859099779514952,0.3044543237636642,0.15018952107630507,0.0,0.8052745185164453
0.10536527100565962,0.3142561525462178,0.2261559142344151,0.08135257072773083,0.44549589401112977,0.32588425963770207,0.19576010930410515,0.04858153711318929,0.3485348638140553,0.6121888592550848,0.19528553030030613,0.0,0.44563040097266693
0.8889672840650048,0.9327123768010037,0.8567429469939944,0.9343179541215018,0.9903421756518835,0.7127342512967938,0.5099999026820554,0.039588996549386274,0.42489779422750623,0.4067784523090376,0.31038279662006696,0.0,0.5881995264911789
0.11871641381810871,0.506380006958824,0.3312560692253049,0.7558359973661797,0.7662416747562844,0.38143930916295815,0.0,0.040982887076574145,0.4245054292417035,0.3892441266619578,0.314919210881448,0.009070594367484475,0.602209606385637
0.8683769458236459,0.70354997267044,0.5980448448820551,0.02706837514860505,0.9070740386539997,0.5730895510937092,0.0,0.041835631476645305,0.38751691212327805,0.6379949982525828,0.4899380390842466,0.0,0.37022998222739284
0.6086329840793141,0.48643024118770856,0.4037932027639896,0.874816084925752,0.799102431658181,0.40948878729521176,0.6934557149689742,0.043089935188853734,0.3926209321366083,0.08534988881600702,0.2837265281608988,0.71642420830265,0.8194169325386076
0.848050747381637,0.8652180540327811,0.5090540145552316,0.9563326550781837,0.9901338176088463,0.39062463551848764,0.4783798458421922,0.05603015527336551,0.38876329568051454,0.687916120398305,0.4264693342264945,0.7199992415790732,0.7739670294422692
0.8820329324188163,0.879242147636507,0.7626635329338066,0.9427205446635107,0.9981693717019459,0.6848097888536226,0.8505790376992994,0.03184686759071975,0.40182714660548835,0.2314450302922812,0.1602035881378654,0.22919928237888698,0.6492288167396885
0.7280452634640947,0.2681414139123621,0.2989268480683984,0.8222889882545703,0.8021813083391571,0.3654276788765059,0.6360127929992057,0.047233927243236766,0.41181906849004174,0.4977138623418327,0.24657073894955153,0.2090985199775185,0.5270505902860096
0.1544051964458426,0.4254069417301642,0.17656105507290393,0.0,0.36736899476309365,0.33188998291671234,0.004918597183121043,0.029119720622476426,0.3633944847149938,0.19394206425930213,0.07980754743394382,0.0,0.8606957428852816
0.5116233169479687,0.7988116224815808,0.43013105584649375,0.8925833440425296,0.8936629217103833,0.37962779156048204,0.5825786819391048,0.021123814894282313,0.37549709810072557,0.518549019912465,0.38375739313785234,0.13074936505553825,0.6036021232608927
0.1912036517493948,0.22722208512875405,0.21253242265122207,0.0,0.693641390720585,0.24756057806131168,0.0,0.04640424645939319,0.37164900948566315,0.4266041662772866,0.2563832505321194,0.0,0.390387332803479
0.28348049046944557,0.48680861498351014,0.2152112127826524,0.0,0.4796035711160518,0.3694432415676651,0.0,0.04369935583618521,0.4262020009501558,0.3111038762866073,0.11948007302102756,0.0,0.5683454909889705
0.5066576747603736,0.7795240990021008,0.3080154936603831,0.6796104621461563,0.7472887633918939,0.36998298275608277,0.1759903232367408,0.03090857153064272,0.3890380023854582,0.5976190336167483,0.21519729341992389,0.0,0.47612849347200237
0.16176328010777774,0.3257971584384297,0.30892884976392204,0.6209190179420081,0.9022827269713674,0.41447448975560164,0.5381603991654612,0.030887776571383224,0.41578716970807233,0.323854546365245,0.29286495209547275,0.0,0.9226839042977766
0.0389952299941545,0.1767523527059868,0.08407004648027779,0.0,0.4263565951850885,0.16017864737127585,0.0,0.04265469111388164,0.44183208583283956,0.381306129532682,0.19916342544865107,0.3108607709583846,0.5757771862788654
0.7769848204612445,0.503830553879413,0.4460693710973236,0.3195943554369889,0.745150164944912,0.44046856451625127,0.4553512078132642,0.04890439279271382,0.43521505417610534,0.12369727641879974,0.11686053345676643,0.0,0.6836425623965832
0.3952990015440252,0.2792627773125341,0.2262513693969905,0.005818084394728196,0.3017061756083827,0.2512997013968412,0.0,0.058541013682682184,0.3893912916084751,0.5596346507547931,0.32984405726861676,0.0,0.7355504046859997
0.8326324620456955,0.7420505502500221,0.48772658938544633,0.28124466187424835,0.5032744322154554,0.4601548390726326,0.5734715775109472,0.03209269672567411,0.4147137746502254,0.20436859295196774,0.19128328272312933,0.0,0.39155340384269904
0.3363037067102582,0.34982500712148346,0.299429434926039,0.0,0.6651740254130819,0.3859771147191225,0.0,0.056562065289285944,0.3856336943859578,0.7812561457318261,0.3123230324066868,0.4827966986809511,0.39777386369808704
0.34877603769665066,0.48308176502358713,0.18084247493796293,0.0,0.7442892188773127,0.33862346073072763,0.0,0.042368472721420636,0.40285669221024295,0.3458769561739425,0.2082253397192643,0.18255196195949996,0.4381711181304019
0.6903380869816604,0.8772562933912007,0.7657537061513578,0.8814837072218648,0.998956478332843,0.6788070089557526,0.6812748713928625,0.03833844663355373,0.3897417803654652,0.3413732043510062,0.1695152946211127,0.0,0.8953255558929685
0.025969762706882005,0.4855488189825386,0.19895137402317928,0.0,0.5989989823428612,0.24741361477013826,0.0,0.043701166397250905,0.41787347242302686,0.27853545086887704,0.16724728206120948,0.0,0.6687053729714136
0.4961927970764658,0.9273785649088953,0.8344752310410744,0.907284502916654,0.9942871256463428,0.57591747837438,0.10309253828790055,0.03668145232367385,0.4207736363760327,0.25434655696174086,0.14851513593865226,0.0,0.43078910358431244
0.9341449457825228,0.9214520193027874,0.8480980349429423,0.9438400224974146,0.9994475332460342,0.7572556313885265,0.9291231180924462,0.0383035724209334,0.37101899379674674,0.20538356603845617,0.14866662559968652,0.0,0.48787478274898816
0.8511652564401824,0.5184834836755966,0.30235008171945205,0.105705622544769,0.9759925751320317,0.5599574647903249,0.227539393913042,0.029262397017203547,0.41073186784563004,0.7321090699066057,0.30535494544086517,0.2810900156436139,0.36496114193382956
0.3681957583671708,0.5680712165484602,0.5492302164163396,0.6400525837564317,0.8713612755865716,0.3753633785043422,0.0,0.041112285604804726,0.37266235720832896,0.7666231578012654,0.3111343049150516,0.29118680090660043,0.4564046886913701
0.36103922896920615,0.9815976836963807,0.5863444630897042,0.8864011603179696,0.8088754316243738,0.45965071665009516,0.41430756932955737,0.046650084445599746,0.40118921923261774,0.6617977626495768,0.22800676123669222,0.0,0.396773374801566
0.15972870049955168,0.1351106957735738,0.13659279769231156,0.42957555185364105,0.7301849965022192,0.29083803529293933,0.0882462000207711,0.05917171440795943,0.4351630234352456,0.375250295326504,0.18969810923904495,0.0,0.3862838415721188
0.13036254476010312,0.6086239075456154,0.29015345530528236,0.6097820533373839,0.9512855912481972,0.4775389545545876,0.20721417710321566,0.04842107623489678,0.46791111954506237,0.28184884284321654,0.28064012706175195,0.17349617324424138,0.7843956693310987
0.21497840145476188,0.6486592998876827,0.2927213271657338,0.0,0.5024151532469573,0.2973492168676193,0.0,0.04433721590021852,0.4336186311740141,0.19926730030300482,0.10910842689165223,0.0,0.30595705429874737
0.42670594770282444,0.6821945275802591,0.24082844996454444,0.551861451103983,0.8222714545546894,0.42795993020118034,0.0,0.047023770044021695,0.3690474715998045,0.5321978661613689,0.18553838722941018,0.0,0.494349403530436
0.6148703132155345,0.5480565207464868,0.5243863238669314,0.5655003429172448,0.907372173824832,0.4624783076866581,0.5040509622453742,0.027983632542655686,0.35442110633399593,0.6127232089876135,0.25019738823024246,0.0,0.7265148766984085
0.889162227508584,0.9914113873434325,0.8755038485140696,0.9978984718458774,0.9992636916888852,0.7161714454725151,0.602412388482541,0.018581540504277454,0.400940823563193,0.13969546902320779,0.24277276037448783,0.21940616436769134,0.7705373692503731
0.7093869740919057,0.912174258629678,0.8296827377319751,0.8851351234242407,0.9993239697954601,0.7134829579957294,0.8751507778208724,0.058027801215061126,0.35634891885252024,0.5001942979383641,0.17588939283556393,0.0,0.6096006818779933
0.33507451171897873,0.6424261207987242,0.33246148550081306,0.047964101742782095,0.6455578343489765,0.390372631746783,0.5938378673221287,0.04193616575657701,0.4316544258165319,0.1993489435920945,0.13789210637105248,0.0,0.42395682528878637
0.16623558596844656,0.4714572150945086,0.23011724789065457,0.0,0.47243189703379673,0.20828601651460868,0.0,0.052792942436895675,0.44880517706890666,0.20461824588842828,0.17295657765464648,0.04181305017876613,0.35331456750672213
0.4905187626919265,0.1957716480626652,0.37253428476383027,0.6143864340793752,0.8841396612156339,0.48512435721789066,0.1378356130193199,0.052132507302548446,0.4381434789592422,0.7518243805384569,0.29146376544012154,0.4141040878563136,0.3753072915744422
0.9950920095525849,0.5963762201558606,0.42676100412310963,0.17326936334595888,0.8304111034499752,0.5387499974774739,0.19180294882192417,0.05050718313879802,0.37477118296391965,0.4786564573122218,0.23960235784918302,0.4651263220677633,0.5302678747110288
0.900483968404873,0.9381429611024918,0.8758780289450564,0.9622825482982087,0.9997561475483238,0.7952006742576267,0.8943637764883895,0.03920671215880669,0.4007870453864474,0.5025424282261634,0.17920253721435667,0.0,0.3044966742230379
0.8812550772249356,0.6359433884217889,0.4851463917775068,0.22534496133585535,0.549285622557652,0.5045298763019703,0.5201252234392696,0.029674933187052287,0.3752085655949029,0.509324364989329,0.2005283853429895,0.0,0.5097877105846191
0.3106017492939728,0.638797786497011,0.42265218572771196,0.4029967665259828,0.8113168365057446,0.3846178995726413,0.0,0.0368985894341969,0.4106802299322538,0.3501386690785533,0.20025183551820627,0.0,0.31374448015646295
0.4901624099550399,0.6860627064605818,0.35311984690554493,0.8290065662427337,0.7998289496366449,0.43310062719367937,0.5698868898127628,0.03564330813609448,0.36325835511199966,0.54897650244678,0.3013005165999067,0.30359589635471884,0.40358409344750834
0.3687154669609298,0.2428373762219772,0.24881656594318538,0.338479947356625,0.6341946853589847,0.28964818787335456,0.21298148933329797,0.04256585031810662,0.391615188808821,0.40023294084412625,0.3404253956650533,0.0,0.5437090558889203
0.2001082307124964,0.1279836452208995,0.22367978108163383,0.4110625798182521,0.8233321659016415,0.23588565714449264,0.41371155349150235,0.03041016859739578,0.39669180519004626,0.3944380251232414,0.29792682542614907,0.0,0.4717742279663673
0.8949359045503318,0.9382626777425785,0.87155229172096,0.9097921025665302,0.9961054538908536,0.7575384462431951,0.6738853532364746,0.04336454710230282,0.45031713929529893,0.5033143477520802,0.1075868452318829,0.0,0.3628753274587803
0.9592437301995568,0.9743212667889867,0.9461380477403684,0.9806624979439025,0.9998702331343509,0.7673127038408128,0.8894302170197533,0.03419567486852198,0.3718392872309008,0.37904580129544013,0.2880593703765528,0.0,0.35029158685434547
0.15515931531677774,0.4510902335007567,0.4661576553594911,0.0,0.6818963915544828,0.34324956602176243,0.0,0.03871477511249468,0.3827266911771518,0.3349778377789939,0.11544035942465282,0.0,0.675110224185107
0.5162501970717628,0.6433698024902731,0.4908195407094299,0.3528868252633759,0.5908214668738498,0.43874337655383966,0.0,0.040920627431550685,0.43177815590087193,0.4028562150952263,0.11541760436226751,0.0,0.7826077303286975
0.10333787103938641,0.40300965269553257,0.23945804322802644,0.0,0.3310279859978432,0.2774205875651997,0.0,0.055751757144265515,0.4246102588676915,0.8928887145060105,0.3806404022354001,0.7417600537677085,0.5123844082211656
0.43194237007905123,0.494411170518524,0.10443315451727708,0.4230340278966819,0.7066323535648292,0.26418868882062524,0.2731564487439182,0.042170848936158786,0.4087758414742936,0.32036786477310913,0.14228033321571623,0.0,0.3748578625511958
0.3449493596781015,0.4350204788544751,0.30168748147344493,0.0,0.36801787840323497,0.3387601136943533,0.5959310786780778,0.023450148300854862,0.39832659076013177,0.23635961461868604,0.1675306584110576,0.0,0.6192021314328703
0.7304995523423787,0.8934254652213416,0.5577776882023981,0.9374858309452527,0.9094749760761198,0.583871575179731,0.8637211918780774,0.03666336687950693,0.37515708522795516,0.7171539028101865,0.25556212275563345,0.5853169126302611,0.730174191678093
0.018519306399568558,0.23362373982261062,0.17404885922101124,0.43457815878862505,0.4622770201820899,0.3100422839602506,0.0,0.029232266014167996,0.4071219774628754,0.4558986674969885,0.1352411076721887,0.0,0.5771285867156997
0.45244875596244694,0.40509960714905197,0.47343249953985966,0.7682521454671638,0.7010684596900941,0.48352326439146515,0.5347532020655197,0.047252579425520636,0.4289104893331526,0.4655791814546329,0.2669950003754989,0.0,0.570511192165268
0.7094551042460703,0.4950370137811657,0.40263136370806774,0.5229551870775445,0.6782115397023765,0.3937643735726907,0.6252355520980295,0.029495321834046233,0.4011204980356046,0.2994069939124648,0.10334028120156624,0.0,0.5710710290920062
0.718707334591618,0.9167335233431779,0.8400440110491183,0.9338190129657419,0.989367390805343,0.7205231189271679,0.5035842874483625,0.027219995303814682,0.4113855071243354,0.5197312257571021,0.2705576492882524,0.0,0.25587134777381315
0.10322131312382399,0.5015134620841869,0.28167691280262225,0.23163640136673014,0.6344459881695202,0.35187966042064295,0.0,0.033275500275173044,0.4484747710214396,0.6942585155549876,0.21342405216896676,0.4084116525192023,0.5031239066582457
0.1665097827255353,0.27939507405998876,0.30900268768570177,0.7849430442370948,0.7314615973412266,0.3834129148756354,0.8596813480743154,0.04124851799299118,0.4454850345786182,0.257549421336274,0.2739598198050244,0.5610230895432526,0.5771152587654356
0.6373410441227204,0.6855668241428784,0.4585516948441065,0.70676561683786,0.9364970680378221,0.2513683138088249,0.0,0.04064990357296466,0.42115246569929005,0.20716971012175084,0.16692711381775366,0.0,0.4231032780885638
0.1687280978291893,0.7401120901835782,0.33497544923346334,0.18521995870504804,0.4487103914874163,0.35643457154668856,0.0,0.05538390086902819,0.44999703784023404,0.45292751146868837,0.18654112451580102,0.2751748899874261,0.5703581636115486
0.4089581391059809,0.29246030267776785,0.17191915794362783,0.3153386968120435,0.8025395703833323,0.2800636308234804,0.0,0.0323971636261416,0.3839362954325991,0.36792513290005646,0.2412236919488015,0.0,0.500829607080943
0.6283165640712841,0.6580329187706961,0.43121093310596076,0.788754176628427,0.8856331016947607,0.40325046184459395,0.8166871927955682,0.03216252396618874,0.4508767282280069,0.28223142229317205,0.2169177272650675,0.0,0.5167888911253276
0.4179770305277326,0.5343584810847439,0.1931728689128331,0.7109097599697762,0.8016371832424787,0.32950392856712624,0.0,0.06612142063955893,0.40185411257311243,0.37314758415109317,0.2794899572280509,0.041385848181106466,0.3363812961415815
0.33933003858836575,0.7473128099680381,0.3722891955146422,0.8164330229147599,0.8433306755839192,0.4611146239582907,0.5665409802066472,0.04008054984287868,0.4273074048296459,0.39149497955201346,0.22983539848563678,0.0,0.820185439569384
0.576292348258338,0.5259529263994618,0.370512778377629,0.64369957059537,0.8696678207711652,0.47784210392345,0.48758012740770096,0.019280949681234012,0.3861738566730653,0.2281883654834396,0.2051523693176993,0.3248424595819279,0.8204443385919873
0.5239413595806571,0.808542405608846,0.4670843236687663,0.7609808137674785,0.929963391517681,0.4169754983850465,0.17043955617944517,0.05830119180058445,0.4225008653055551,0.8211975898566446,0.32793629651977985,0.5695987457480292,0.34607366761164193
0.5218888575477288,0.8476465919502423,0.44181003943661995,0.9524947925292815,0.8948702835069874,0.534937562511404,0.804956556596002,0.04696282453733073,0.4036385985333713,0.5612028843372852,0.4905777772595832,0.0029673645678544025,0.7304486226177865
0.6339504810568115,0.927932718859321,0.8549917332585233,0.8666522603875622,0.9987576251168229,0.7287211538603363,0.45019266790309076,0.03354873964026081,0.39442594011467674,0.4819987359972726,0.2579876509521656,0.0,0.4246477888272399
0.4654537203374919,0.5323628084117368,0.3907537663313285,0.72034934676409,0.8894190060774985,0.5050459592854493,0.3521027806915844,0.0340760568685168,0.39563141476659086,0.6553710946212213,0.23513019441168798,0.0,0.3954413082694096
0.461247175894014,0.27936650684294007,0.30904580844915747,0.2892197797005628,0.7605808746950878,0.4239670195909205,0.6190611292788091,0.03866754954074016,0.38752094767225,0.44977576333175995,0.16571574328491948,0.0,0.6065562551410109
0.9158224116749047,0.9373550962616091,0.844976122708905,0.9849911315826023,0.9999720033474724,0.7492043756802315,0.7219752451617041,0.05328678592809921,0.3911816203866006,0.2633170035047481,0.26588811362333953,0.5914961428860048,0.8207604005388724
0.46252076730943215,0.5896077617610443,0.4374642751003327,0.2527723629825923,0.6385454729224647,0.5108596389634988,0.24131474021165977,0.045788076770572464,0.38696969450718366,0.3082915606715426,0.26779185580526205,0.0,0.4352483850858563
0.8075622338326445,0.7525432915859667,0.4963303991432311,0.8043911471592066,0.8056586289515234,0.5137281180350279,0.4434305175851947,0.031376475591227776,0.37276682374053566,0.5224302969639842,0.41757819751387715,0.45551846937039653,0.39969783637128387
0.668898554145581,0.8959191839479899,0.7899655973589295,0.827873631080844,0.981463660101803,0.6129591121494388,0.8201722483529801,0.027240308103246708,0.4149191314079438,0.13209024226924806,0.08851273800222483,0.0,0.4933498378597272
0.8005261912996187,0.9695158226642456,0.9390843265328847,0.9637574308673202,0.998897204817822,0.818596139526344,0.4761242685257616,0.0400885114492311,0.3977894316178309,0.25087668217022996,0.1298792704651401,0.0,0.47894038562972663
0.1797770114746976,0.18391424456989394,0.2576912137951615,0.5443394707718519,0.6618156842731506,0.44594594251769315,0.34726368915103745,0.03992880120098737,0.45323382574734233,0.25972441202799584,0.24953930161264712,0.0,0.468748690245082
0.01948681748719938,0.2574352103521364,0.22873821372970438,0.0,0.582429762968062,0.30195473879292356,0.0,0.03514082521215319,0.44782601142217404,0.4593584820860488,0.15179220521752207,0.0,0.34055511838033026
0.23480034892649715,0.36705492156297803,0.137325363796889,0.0,0.6685738857268484,0.22330128250059594,0.0,0.05901722971937049,0.37851708193523664,0.42520832486698956,0.23750199343242764,0.0,0.32401750046043987
0.9403259543225609,0.9286260231319651,0.8416728272768977,0.9840077627471878,0.9999628043421263,0.758837828275048,0.8703420399122473,0.04788784539728565,0.4112724179365214,0.27050402986953614,0.18838337284699902,0.3702983065531815,0.6599279891195236
0.49467121985903195,0.8167303026883215,0.4120466513395547,0.659791399728215,0.6559643037832885,0.3573522303773785,0.0,0.04614841598654276,0.4042567345842125,0.5516515923562055,0.2672594203651053,0.0,0.31118690370406465
0.4255205773918749,0.6880568896027417,0.6272345504457905,0.2886050953356363,0.8221484105810812,0.5244995165032043,0.5070683611536035,0.06444024571695875,0.3720190630308436,0.24649905485235596,0.18183471057505574,0.0,0.5448378661874833
0.7747080668076263,0.9151218015003845,0.67281259019756,0.5324242558815829,0.7425104126691726,0.5786419189619945,0.14031773550134707,0.03098979617565407,0.4407856624587831,0.5266323064701013,0.30002452566404103,0.21268947657756443,0.5101723791041176
0.12828089927067876,0.21829186237412737,0.13094856702673463,0.0,0.8909274422057679,0.3576824533532427,0.0,0.037292015835065764,0.3998334570917928,0.8378598635844325,0.451684605373817,0.5283567962382852,0.6353182234745283
