seed,domain,variant,m1,m2,m3,m4
11,chirp,base,0.01287134118578316,-3.977894004747136e-17,0.2,0.0
11,chirp,replay,0.02754503717600275,1.1288337357531724,0.2,0.0
11,chirp,stitch,0.01287134118578316,0.002257887169652556,-0.4,0.0
11,chirp,reverse,0.02899895982825889,0.0,-0.2,0.0
11,chirp,swap,0.01287134118578316,-3.976364045514541e-17,-0.2,0.0
11,rw_trend,base,-0.2850745058952362,0.5035644831174343,-1.0,3.86629668809597
11,rw_trend,replay,-1.240919589762724,1.1288337357531726,0.0,2.557691799028211
11,rw_trend,stitch,-0.26707356799185394,-0.48649972508481404,-0.4,0.003142033117684828
11,rw_trend,reverse,0.600866258233309,0.5035644831174344,1.0,-3.86629668809597
11,rw_trend,swap,-0.303104008087733,0.5035644831174343,-0.6,0.003142033117685742
11,regime_switch,base,-0.019140105285897616,-0.4794027135181785,-0.4,0.039320095612220746
11,regime_switch,replay,0.2889221068342947,1.1288337357531726,0.4,2.367842295778541
11,regime_switch,stitch,0.0028427548689063486,-0.04793940494894861,0.2,0.039320095612220746
11,regime_switch,reverse,-0.9637781243065656,-0.4794027135181784,0.4,-0.039320095612220746
11,regime_switch,swap,0.0003349735582765451,-0.4794027135181784,0.8,0.04093316590343429
11,chaotic_logistic,base,4.404393930593755,0.03034366240421099,1.0,1.6280392807529107
11,chaotic_logistic,replay,4.601606463225224,1.1288337357531724,-0.6,1.5707787004229186
11,chaotic_logistic,stitch,-9.048003771821692,0.031049417517248528,1.0,0.9524637961833947
11,chaotic_logistic,reverse,-4.483627769072481,0.03034366240421102,-1.0,-1.6280392807529107
11,chaotic_logistic,swap,-9.045885935326005,0.03034366240421099,0.8,2.469559383771132
11,coupled_osc,base,-0.0003349735582765451,-1.1199783655412805,-0.6,0.0
11,coupled_osc,replay,0.0061802248405437715,1.1288337357531726,-0.2,0.0
11,coupled_osc,stitch,-1.489842729972872,-1.120124589368193,0.4,0.0
11,coupled_osc,reverse,0.042098429445954655,-1.1199783655412807,0.6,0.0
11,coupled_osc,swap,-1.489842729972872,-1.1199783655412805,-0.2,0.0
23,chirp,base,0.01287134118578316,-3.977894004747136e-17,0.2,0.0
23,chirp,replay,0.02754503717600275,1.1288337357531724,0.2,0.0
23,chirp,stitch,0.01287134118578316,0.002257887169652556,-0.4,0.0
23,chirp,reverse,0.02899895982825889,0.0,-0.2,0.0
23,chirp,swap,0.01287134118578316,-3.976364045514541e-17,-0.2,0.0
23,rw_trend,base,1.5876181640337463,1.029552730841498,1.0,-5.134066768610596
23,rw_trend,replay,0.8987945913732948,1.1288337357531726,-0.6,-2.5828281203186667
23,rw_trend,stitch,1.606257236985097,0.033032055828052874,0.8,-0.0039265822905408835
23,rw_trend,reverse,-1.4964499828123912,1.0295527308414978,-1.0,5.134066768610596
23,rw_trend,swap,1.626016703274627,1.0295527308414978,-0.6,-0.003926582290538599
23,regime_switch,base,-0.23962559495896918,-0.46667289281065716,0.8,1.0239750984748062
23,regime_switch,replay,0.3214816026377364,1.1288337357531726,-0.6,4.111886046594028
23,regime_switch,stitch,-0.22100848090877767,-0.03339311937735766,0.8,0.04718260507115845
23,regime_switch,reverse,-1.2051303612917774,-0.4666728928106568,-0.8,-1.0239750984748062
23,regime_switch,swap,-0.2183452995616166,-0.4666728928106571,0.8,1.1384429346976086
23,chaotic_logistic,base,4.404393930593755,0.03034366240421099,1.0,1.6280392807529107
23,chaotic_logistic,replay,4.601606463225224,1.1288337357531724,-0.6,1.5707787004229186
23,chaotic_logistic,stitch,-9.048003771821692,0.031049417517248528,1.0,0.9524637961833947
23,chaotic_logistic,reverse,-4.483627769072481,0.03034366240421102,-1.0,-1.6280392807529107
23,chaotic_logistic,swap,-9.045885935326005,0.03034366240421099,0.8,2.469559383771132
23,coupled_osc,base,-0.0003349735582765451,-1.1199783655412805,-0.6,0.0
23,coupled_osc,replay,0.0061802248405437715,1.1288337357531726,-0.2,0.0
23,coupled_osc,stitch,-1.489842729972872,-1.120124589368193,0.4,0.0
23,coupled_osc,reverse,0.042098429445954655,-1.1199783655412807,0.6,0.0
23,coupled_osc,swap,-1.489842729972872,-1.1199783655412805,-0.2,0.0
37,chirp,base,0.01287134118578316,-3.977894004747136e-17,0.2,0.0
37,chirp,replay,0.02754503717600275,1.1288337357531724,0.2,0.0
37,chirp,stitch,0.01287134118578316,0.002257887169652556,-0.4,0.0
37,chirp,reverse,0.02899895982825889,0.0,-0.2,0.0
37,chirp,swap,0.01287134118578316,-3.976364045514541e-17,-0.2,0.0
37,rw_trend,base,0.04503320991712874,0.2887374849121451,0.4,-1.2701448283776855
37,rw_trend,replay,0.4407208423175033,1.1288337357531726,0.0,1.2016506777260854
37,rw_trend,stitch,0.027451128871840594,0.1633057268155476,0.6,0.0
37,rw_trend,reverse,0.19140617058418444,0.28873748491214524,-0.4,1.2701448283776855
37,rw_trend,swap,0.017498272747370452,0.28873748491214507,0.2,0.0
37,regime_switch,base,-0.38228925351433274,-0.4659819409997093,-0.6,-0.9876925191275516
37,regime_switch,replay,0.302794821000363,1.1288337357531726,1.0,1.8527743543017339
37,regime_switch,stitch,-0.37768664071851704,-0.02224770540856565,-0.6,0.01572943918392738
37,regime_switch,reverse,-0.9110650716158066,-0.46598194099970924,0.6,0.9876925191275516
37,regime_switch,swap,-0.3663364193221332,-0.46598194099970935,-1.6,-1.0448529427960254
37,chaotic_logistic,base,4.404393930593755,0.03034366240421099,1.0,1.6280392807529107
37,chaotic_logistic,replay,4.601606463225224,1.1288337357531724,-0.6,1.5707787004229186
37,chaotic_logistic,stitch,-9.048003771821692,0.031049417517248528,1.0,0.9524637961833947
37,chaotic_logistic,reverse,-4.483627769072481,0.03034366240421102,-1.0,-1.6280392807529107
37,chaotic_logistic,swap,-9.045885935326005,0.03034366240421099,0.8,2.469559383771132
37,coupled_osc,base,-0.0003349735582765451,-1.1199783655412805,-0.6,0.0
37,coupled_osc,replay,0.0061802248405437715,1.1288337357531726,-0.2,0.0
37,coupled_osc,stitch,-1.489842729972872,-1.120124589368193,0.4,0.0
37,coupled_osc,reverse,0.042098429445954655,-1.1199783655412807,0.6,0.0
37,coupled_osc,swap,-1.489842729972872,-1.1199783655412805,-0.2,0.0
51,chirp,base,0.01287134118578316,-3.977894004747136e-17,0.2,0.0
51,chirp,replay,0.02754503717600275,1.1288337357531724,0.2,0.0
51,chirp,stitch,0.01287134118578316,0.002257887169652556,-0.4,0.0
51,chirp,reverse,0.02899895982825889,0.0,-0.2,0.0
51,chirp,swap,0.01287134118578316,-3.976364045514541e-17,-0.2,0.0
51,rw_trend,base,0.3180196752379023,-0.5703921510061607,0.0,-1.2741366299148849
51,rw_trend,replay,1.3868140829698854,1.1288337357531724,-0.2,-5.055446532814411
51,rw_trend,stitch,0.32589388386114226,-0.695865267599987,-0.6,0.0
51,rw_trend,reverse,-0.06725654816133061,-0.5703921510061604,0.0,1.2741366299148849
51,rw_trend,swap,0.3135180257147374,-0.5703921510061607,-0.8,0.0
51,regime_switch,base,-0.7066205473606803,-0.4907926225241346,0.2,-2.477431730483414
51,regime_switch,replay,-0.13371908104413818,1.1288337357531726,-1.2,1.6593489495845797
51,regime_switch,stitch,-0.6957326960457065,-0.06071925478870647,0.6,-0.029072438297660732
51,regime_switch,reverse,-0.597885867930667,-0.49079262252413447,-0.2,2.477431730483414
51,regime_switch,swap,-0.722743957293215,-0.49079262252413447,0.0,-1.0638832062296604
51,chaotic_logistic,base,4.404393930593755,0.03034366240421099,1.0,1.6280392807529107
51,chaotic_logistic,replay,4.601606463225224,1.1288337357531724,-0.6,1.5707787004229186
51,chaotic_logistic,stitch,-9.048003771821692,0.031049417517248528,1.0,0.9524637961833947
51,chaotic_logistic,reverse,-4.483627769072481,0.03034366240421102,-1.0,-1.6280392807529107
51,chaotic_logistic,swap,-9.045885935326005,0.03034366240421099,0.8,2.469559383771132
51,coupled_osc,base,-0.0003349735582765451,-1.1199783655412805,-0.6,0.0
51,coupled_osc,replay,0.0061802248405437715,1.1288337357531726,-0.2,0.0
51,coupled_osc,stitch,-1.489842729972872,-1.120124589368193,0.4,0.0
51,coupled_osc,reverse,0.042098429445954655,-1.1199783655412807,0.6,0.0
51,coupled_osc,swap,-1.489842729972872,-1.1199783655412805,-0.2,0.0
79,chirp,base,0.01287134118578316,-3.977894004747136e-17,0.2,0.0
79,chirp,replay,0.02754503717600275,1.1288337357531724,0.2,0.0
79,chirp,stitch,0.01287134118578316,0.002257887169652556,-0.4,0.0
79,chirp,reverse,0.02899895982825889,0.0,-0.2,0.0
79,chirp,swap,0.01287134118578316,-3.976364045514541e-17,-0.2,0.0
79,rw_trend,base,-1.0037092249105513,0.5298627526822831,0.0,5.088509206617307
